Airline Name,Flight Number,Plane Model,Boarding Time,Departure Time,Gate Number,Destination
Porter Airlines,PD817,Embraer E190,21:52:00,21:54:00,2,Ottawa
WestJet,PD390,ATR 72,21:52:00,21:53:00,3,New York
Air Canada,PD545,Embraer E190,21:53:00,21:54:00,4,Washington
Air Canada,PD324,ATR 72,21:53:00,21:55:00,5,Washington
WestJet,PD139,Embraer E190,21:54:00,21:57:00,6,Washington
Air Canada,PD198,ATR 72,21:56:00,21:57:00,1,Ottawa
WestJet,PD255,Embraer E190,21:56:00,21:59:00,2,Boston
Porter Airlines,PD515,ATR 72,21:56:00,21:57:00,3,New York
WestJet,PD859,Embraer E190,21:57:00,21:58:00,4,New York
WestJet,PD252,ATR 72,21:57:00,21:58:00,5,Washington
Porter Airlines,PD936,Embraer E190,21:58:00,21:59:00,6,Montreal
Air Canada,PD729,ATR 72,22:00:00,22:03:00,1,Chicago
Porter Airlines,PD139,Embraer E190,22:00:00,22:02:00,2,Montreal
Air Canada,PD869,ATR 72,22:00:00,22:01:00,3,Ottawa
Air Canada,PD294,Embraer E190,22:01:00,22:03:00,4,Ottawa
Air Canada,PD321,ATR 72,22:01:00,22:02:00,5,Ottawa
Air Canada,PD503,Embraer E190,22:02:00,22:04:00,6,Washington
Air Canada,PD917,ATR 72,22:04:00,22:05:00,1,Ottawa
WestJet,PD206,Embraer E190,22:04:00,22:06:00,2,New York
Air Canada,PD332,ATR 72,22:04:00,22:05:00,3,New York
WestJet,PD668,Embraer E190,22:05:00,22:06:00,4,Montreal
Porter Airlines,PD387,ATR 72,22:05:00,22:07:00,5,Chicago
Porter Airlines,PD636,Embraer E190,22:06:00,22:08:00,6,Washington
Air Canada,PD609,ATR 72,22:08:00,22:10:00,1,Washington
WestJet,PD509,Embraer E190,22:08:00,22:10:00,2,New York
Porter Airlines,PD465,ATR 72,22:08:00,22:09:00,3,Washington
Air Canada,PD482,Embraer E190,22:09:00,22:11:00,4,New York
Air Canada,PD563,ATR 72,22:09:00,22:12:00,5,Washington
Porter Airlines,PD704,Embraer E190,22:10:00,22:13:00,6,Montreal
Porter Airlines,PD273,ATR 72,22:12:00,22:13:00,1,Montreal
Porter Airlines,PD566,Embraer E190,22:12:00,22:13:00,2,New York
Air Canada,PD394,ATR 72,22:12:00,22:14:00,3,Chicago
Porter Airlines,PD768,Embraer E190,22:13:00,22:16:00,4,Chicago
Porter Airlines,PD325,ATR 72,22:13:00,22:15:00,5,Boston
Porter Airlines,PD670,Embraer E190,22:14:00,22:17:00,6,Washington
Air Canada,PD782,ATR 72,22:16:00,22:17:00,1,Boston
WestJet,PD708,Embraer E190,22:16:00,22:19:00,2,Montreal
WestJet,PD693,ATR 72,22:16:00,22:17:00,3,New York
WestJet,PD988,Embraer E190,22:17:00,22:19:00,4,Chicago
WestJet,PD559,ATR 72,22:17:00,22:18:00,5,Chicago
Porter Airlines,PD783,Embraer E190,22:18:00,22:20:00,6,Ottawa
WestJet,PD454,ATR 72,22:20:00,22:22:00,1,Ottawa
WestJet,PD465,Embraer E190,22:20:00,22:22:00,2,Washington
Porter Airlines,PD574,ATR 72,22:20:00,22:23:00,3,New York
Porter Airlines,PD415,Embraer E190,22:21:00,22:24:00,4,Chicago
WestJet,PD230,ATR 72,22:21:00,22:23:00,5,Boston
Air Canada,PD534,Embraer E190,22:22:00,22:24:00,6,Montreal
Porter Airlines,PD195,ATR 72,22:24:00,22:26:00,1,Montreal
Air Canada,PD791,Embraer E190,22:24:00,22:26:00,2,New York
WestJet,PD563,ATR 72,22:24:00,22:26:00,3,Washington
WestJet,PD236,Embraer E190,22:25:00,22:26:00,4,Boston
Porter Airlines,PD843,ATR 72,22:25:00,22:27:00,5,Chicago
WestJet,PD981,Embraer E190,22:26:00,22:27:00,6,Boston
Air Canada,PD350,ATR 72,22:28:00,22:30:00,1,Washington
WestJet,PD238,Embraer E190,22:28:00,22:30:00,2,Montreal
WestJet,PD748,ATR 72,22:28:00,22:31:00,3,Washington
Porter Airlines,PD404,Embraer E190,22:29:00,22:30:00,4,Boston
WestJet,PD978,ATR 72,22:29:00,22:31:00,5,Montreal
Air Canada,PD551,Embraer E190,22:30:00,22:33:00,6,Montreal
Porter Airlines,PD889,ATR 72,22:32:00,22:33:00,1,Ottawa
Air Canada,PD518,Embraer E190,22:32:00,22:34:00,2,Washington
WestJet,PD524,ATR 72,22:32:00,22:33:00,3,Chicago
Air Canada,PD612,Embraer E190,22:33:00,22:34:00,4,Ottawa
WestJet,PD156,ATR 72,22:33:00,22:35:00,5,Ottawa
WestJet,PD381,Embraer E190,22:34:00,22:35:00,6,Washington
WestJet,PD185,ATR 72,22:36:00,22:38:00,1,Montreal
Porter Airlines,PD840,Embraer E190,22:36:00,22:37:00,2,Washington
WestJet,PD484,ATR 72,22:36:00,22:38:00,3,Washington
Air Canada,PD320,Embraer E190,22:37:00,22:38:00,4,New York
Air Canada,PD344,ATR 72,22:37:00,22:39:00,5,Montreal
Porter Airlines,PD805,Embraer E190,22:38:00,22:40:00,6,New York
WestJet,PD440,ATR 72,22:40:00,22:42:00,1,New York
Porter Airlines,PD168,Embraer E190,22:40:00,22:42:00,2,Montreal
WestJet,PD983,ATR 72,22:40:00,22:42:00,3,Montreal
Porter Airlines,PD338,Embraer E190,22:41:00,22:43:00,4,Washington
WestJet,PD178,ATR 72,22:41:00,22:44:00,5,New York
Air Canada,PD934,Embraer E190,22:42:00,22:44:00,6,New York
Porter Airlines,PD994,ATR 72,22:44:00,22:45:00,1,Chicago
Porter Airlines,PD597,Embraer E190,22:44:00,22:47:00,2,Washington
WestJet,PD116,ATR 72,22:44:00,22:46:00,3,Montreal
Air Canada,PD708,Embraer E190,22:45:00,22:46:00,4,Ottawa
Porter Airlines,PD660,ATR 72,22:45:00,22:47:00,5,Montreal
Air Canada,PD282,Embraer E190,22:46:00,22:48:00,6,Chicago
WestJet,PD616,ATR 72,22:48:00,22:49:00,1,Chicago
WestJet,PD840,Embraer E190,22:48:00,22:49:00,2,New York
Air Canada,PD928,ATR 72,22:48:00,22:49:00,3,New York
WestJet,PD646,Embraer E190,22:49:00,22:51:00,4,Ottawa
Air Canada,PD166,ATR 72,22:49:00,22:51:00,5,Boston
Air Canada,PD322,Embraer E190,22:50:00,22:53:00,6,Boston
Porter Airlines,PD241,ATR 72,22:52:00,22:55:00,1,Ottawa
Porter Airlines,PD388,Embraer E190,22:52:00,22:54:00,2,Montreal
Air Canada,PD551,ATR 72,22:52:00,22:53:00,3,Washington
WestJet,PD794,Embraer E190,22:53:00,22:55:00,4,Montreal
WestJet,PD172,ATR 72,22:53:00,22:54:00,5,New York
Air Canada,PD904,Embraer E190,22:54:00,22:57:00,6,Montreal
Porter Airlines,PD636,ATR 72,22:56:00,22:57:00,1,Washington
WestJet,PD399,Embraer E190,22:56:00,22:59:00,2,Washington
Air Canada,PD901,ATR 72,22:56:00,22:59:00,3,Ottawa
Porter Airlines,PD532,Embraer E190,22:57:00,22:58:00,4,Boston
Air Canada,PD911,ATR 72,22:57:00,22:58:00,5,Chicago
Air Canada,PD748,Embraer E190,22:58:00,23:00:00,6,Ottawa
Air Canada,PD429,ATR 72,23:00:00,23:01:00,1,Chicago
Air Canada,PD752,Embraer E190,23:00:00,23:01:00,2,Montreal
Air Canada,PD913,ATR 72,23:00:00,23:03:00,3,Washington
Porter Airlines,PD521,Embraer E190,23:01:00,23:04:00,4,Chicago
Porter Airlines,PD731,ATR 72,23:01:00,23:02:00,5,New York
WestJet,PD474,Embraer E190,23:02:00,23:05:00,6,Washington
Air Canada,PD855,ATR 72,23:04:00,23:06:00,1,Montreal
Porter Airlines,PD787,Embraer E190,23:04:00,23:07:00,2,Chicago
Air Canada,PD391,ATR 72,23:04:00,23:07:00,3,Montreal
Porter Airlines,PD514,Embraer E190,23:05:00,23:07:00,4,Washington
WestJet,PD791,ATR 72,23:05:00,23:08:00,5,Boston
Porter Airlines,PD962,Embraer E190,23:06:00,23:09:00,6,Boston
Porter Airlines,PD449,ATR 72,23:08:00,23:10:00,1,Washington
WestJet,PD164,Embraer E190,23:08:00,23:10:00,2,New York
Porter Airlines,PD430,ATR 72,23:08:00,23:11:00,3,Montreal
Porter Airlines,PD627,Embraer E190,23:09:00,23:11:00,4,Washington
Air Canada,PD498,ATR 72,23:09:00,23:11:00,5,Chicago
Porter Airlines,PD672,Embraer E190,23:10:00,23:12:00,6,New York
Air Canada,PD381,ATR 72,23:12:00,23:15:00,1,Boston
WestJet,PD306,Embraer E190,23:12:00,23:15:00,2,New York
Porter Airlines,PD477,ATR 72,23:12:00,23:13:00,3,Ottawa
WestJet,PD505,Embraer E190,23:13:00,23:14:00,4,Montreal
Air Canada,PD308,ATR 72,23:13:00,23:15:00,5,New York
Porter Airlines,PD609,Embraer E190,23:14:00,23:16:00,6,Chicago
Air Canada,PD173,ATR 72,23:16:00,23:17:00,1,Montreal
WestJet,PD196,Embraer E190,23:16:00,23:19:00,2,Montreal
Porter Airlines,PD272,ATR 72,23:16:00,23:18:00,3,Washington
Air Canada,PD156,Embraer E190,23:17:00,23:19:00,4,Chicago
Air Canada,PD788,ATR 72,23:17:00,23:20:00,5,Boston
Air Canada,PD685,Embraer E190,23:18:00,23:20:00,6,New York
WestJet,PD113,ATR 72,23:20:00,23:21:00,1,Washington
WestJet,PD259,Embraer E190,23:20:00,23:22:00,2,Washington
Air Canada,PD457,ATR 72,23:20:00,23:22:00,3,Chicago
Porter Airlines,PD563,Embraer E190,23:21:00,23:23:00,4,Montreal
WestJet,PD389,ATR 72,23:21:00,23:24:00,5,New York
Air Canada,PD983,Embraer E190,23:22:00,23:23:00,6,Ottawa
Porter Airlines,PD977,ATR 72,23:24:00,23:27:00,1,New York
Porter Airlines,PD112,Embraer E190,23:24:00,23:27:00,2,Montreal
Porter Airlines,PD661,ATR 72,23:24:00,23:25:00,3,Boston
Air Canada,PD233,Embraer E190,23:25:00,23:27:00,4,Washington
Porter Airlines,PD383,ATR 72,23:25:00,23:27:00,5,Washington
Porter Airlines,PD153,Embraer E190,23:26:00,23:27:00,6,Chicago
Porter Airlines,PD540,ATR 72,23:28:00,23:29:00,1,Chicago
Porter Airlines,PD317,Embraer E190,23:28:00,23:30:00,2,New York
Air Canada,PD990,ATR 72,23:28:00,23:29:00,3,New York
WestJet,PD660,Embraer E190,23:29:00,23:31:00,4,Montreal
WestJet,PD847,ATR 72,23:29:00,23:30:00,5,Ottawa
Air Canada,PD670,Embraer E190,23:30:00,23:33:00,6,Chicago
Porter Airlines,PD549,ATR 72,23:32:00,23:35:00,1,Washington
Air Canada,PD354,Embraer E190,23:32:00,23:34:00,2,Washington
WestJet,PD387,ATR 72,23:32:00,23:33:00,3,Montreal
Porter Airlines,PD330,Embraer E190,23:33:00,23:34:00,4,Washington
Porter Airlines,PD551,ATR 72,23:33:00,23:34:00,5,Washington
WestJet,PD128,Embraer E190,23:34:00,23:35:00,6,Boston
Porter Airlines,PD635,ATR 72,23:36:00,23:37:00,1,Chicago
Porter Airlines,PD131,Embraer E190,23:36:00,23:39:00,2,Boston
Porter Airlines,PD566,ATR 72,23:36:00,23:37:00,3,New York
WestJet,PD166,Embraer E190,23:37:00,23:40:00,4,Ottawa
Air Canada,PD768,ATR 72,23:37:00,23:40:00,5,Ottawa
Air Canada,PD774,Embraer E190,23:38:00,23:41:00,6,Boston
WestJet,PD652,ATR 72,23:40:00,23:43:00,1,Boston
Air Canada,PD787,Embraer E190,23:40:00,23:42:00,2,New York
Air Canada,PD506,ATR 72,23:40:00,23:42:00,3,Ottawa
Air Canada,PD229,Embraer E190,23:41:00,23:42:00,4,Washington
Air Canada,PD663,ATR 72,23:41:00,23:42:00,5,Chicago
Air Canada,PD692,Embraer E190,23:42:00,23:44:00,6,Ottawa
Porter Airlines,PD465,ATR 72,23:44:00,23:45:00,1,Boston
Air Canada,PD347,Embraer E190,23:44:00,23:45:00,2,Boston
Porter Airlines,PD768,ATR 72,23:44:00,23:46:00,3,Chicago
WestJet,PD308,Embraer E190,23:45:00,23:48:00,4,New York
Air Canada,PD479,ATR 72,23:45:00,23:47:00,5,New York
Porter Airlines,PD942,Embraer E190,23:46:00,23:48:00,6,Montreal
WestJet,PD204,ATR 72,23:48:00,23:50:00,1,New York
WestJet,PD271,Embraer E190,23:48:00,23:49:00,2,Montreal
WestJet,PD740,ATR 72,23:48:00,23:49:00,3,Boston
Porter Airlines,PD146,Embraer E190,23:49:00,23:52:00,4,Montreal
WestJet,PD446,ATR 72,23:49:00,23:52:00,5,New York
Air Canada,PD813,Embraer E190,23:50:00,23:52:00,6,Montreal
Air Canada,PD124,ATR 72,23:52:00,23:55:00,1,Montreal
Air Canada,PD869,Embraer E190,23:52:00,23:55:00,2,Boston
Air Canada,PD956,ATR 72,23:52:00,23:53:00,3,Boston
Air Canada,PD547,Embraer E190,23:53:00,23:55:00,4,Montreal
Porter Airlines,PD194,ATR 72,23:53:00,23:54:00,5,Boston
Porter Airlines,PD665,Embraer E190,23:54:00,23:55:00,6,Boston
WestJet,PD686,ATR 72,23:56:00,23:58:00,1,Boston
Air Canada,PD920,Embraer E190,23:56:00,23:58:00,2,Montreal
WestJet,PD107,ATR 72,23:56:00,23:57:00,3,New York
Porter Airlines,PD101,ATR 72,00:00:00,00:01:00,1,Washington
Air Canada,PD221,Embraer E190,00:00:00,00:02:00,2,Chicago
Air Canada,PD977,ATR 72,00:00:00,00:02:00,3,Chicago
Air Canada,PD152,Embraer E190,23:57:00,00:00:00,4,New York
Porter Airlines,PD588,ATR 72,23:57:00,23:58:00,5,Ottawa
Porter Airlines,PD548,ATR 72,00:04:00,00:07:00,1,New York
WestJet,PD508,Embraer E190,00:04:00,00:07:00,2,Boston
WestJet,PD807,ATR 72,00:04:00,00:07:00,3,Boston
Porter Airlines,PD583,Embraer E190,00:01:00,00:03:00,4,Montreal
WestJet,PD295,ATR 72,00:01:00,00:04:00,5,Ottawa
Porter Airlines,PD822,Embraer E190,23:58:00,00:00:00,6,Chicago
Porter Airlines,PD335,ATR 72,00:08:00,00:11:00,1,Montreal
Porter Airlines,PD911,Embraer E190,00:08:00,00:11:00,2,Montreal
Air Canada,PD577,ATR 72,00:08:00,00:09:00,3,Washington
Porter Airlines,PD429,Embraer E190,00:05:00,00:07:00,4,Boston
Porter Airlines,PD683,ATR 72,00:05:00,00:08:00,5,New York
WestJet,PD507,Embraer E190,00:02:00,00:03:00,6,Ottawa
