Airline Name,Flight Number,Plane Model,Boarding Time,Departure Time,Gate Number,Destination
Air Canada,PD476,Embraer E190,16:22:00,16:25:00,6,Washington
WestJet,PD810,Embraer E190,16:24:00,16:26:00,6,Montreal
Porter Airlines,PD636,ATR 72,16:22:00,16:26:00,5,Boston
Air Canada,PD296,ATR 72,16:23:00,16:27:00,3,Ottawa
Porter Airlines,PD859,Embraer E190,16:24:00,16:27:00,2,Chicago
Air Canada,PD990,Embraer E190,16:26:00,16:28:00,2,New York
Porter Airlines,PD639,Embraer E190,16:26:00,16:28:00,4,Montreal
WestJet,PD933,Embraer E190,16:26:00,16:29:00,4,Chicago
Air Canada,PD196,ATR 72,16:27:00,16:29:00,1,Montreal
WestJet,PD323,ATR 72,16:28:00,16:30:00,3,Montreal
WestJet,PD327,ATR 72,16:29:00,16:30:00,1,Chicago
WestJet,PD380,Embraer E190,16:29:00,16:31:00,6,Washington
Air Canada,PD413,ATR 72,16:27:00,16:31:00,1,Chicago
Air Canada,PD963,Embraer E190,16:31:00,16:32:00,2,Boston
Porter Airlines,PD335,Embraer E190,16:28:00,16:32:00,4,Chicago
Air Canada,PD691,ATR 72,16:31:00,16:33:00,5,Montreal
Porter Airlines,PD686,ATR 72,16:29:00,16:33:00,1,New York
WestJet,PD839,Embraer E190,16:31:00,16:34:00,6,Boston
WestJet,PD695,Embraer E190,16:32:00,16:34:00,4,Washington
Porter Airlines,PD718,Embraer E190,16:31:00,16:35:00,2,Washington
Porter Airlines,PD472,ATR 72,16:34:00,16:35:00,3,Chicago
Air Canada,PD342,ATR 72,16:33:00,16:36:00,5,Washington
Porter Airlines,PD959,Embraer E190,16:35:00,16:36:00,4,Montreal
WestJet,PD684,Embraer E190,16:33:00,16:37:00,4,Montreal
WestJet,PD314,Embraer E190,16:36:00,16:37:00,2,Chicago
Air Canada,PD393,Embraer E190,16:34:00,16:38:00,2,New York
Air Canada,PD279,ATR 72,16:35:00,16:38:00,3,New York
Porter Airlines,PD201,ATR 72,16:38:00,16:39:00,5,Chicago
WestJet,PD427,Embraer E190,16:38:00,16:39:00,4,Montreal
Air Canada,PD107,ATR 72,16:36:00,16:40:00,3,Chicago
WestJet,PD166,ATR 72,16:38:00,16:40:00,1,Chicago
WestJet,PD146,ATR 72,16:38:00,16:41:00,5,Ottawa
Porter Airlines,PD729,ATR 72,16:39:00,16:41:00,3,Chicago
Air Canada,PD246,Embraer E190,16:39:00,16:42:00,6,Washington
WestJet,PD920,ATR 72,16:41:00,16:42:00,3,Chicago
WestJet,PD488,ATR 72,16:42:00,16:43:00,3,Ottawa
Porter Airlines,PD985,ATR 72,16:39:00,16:43:00,1,New York
Air Canada,PD502,ATR 72,16:41:00,16:44:00,5,New York
Porter Airlines,PD268,ATR 72,16:42:00,16:44:00,1,Ottawa
Air Canada,PD575,Embraer E190,16:43:00,16:45:00,2,Montreal
Porter Airlines,PD657,ATR 72,16:41:00,16:45:00,5,Montreal
WestJet,PD617,ATR 72,16:43:00,16:46:00,3,Ottawa
WestJet,PD703,ATR 72,16:44:00,16:46:00,5,Boston
Air Canada,PD473,ATR 72,16:46:00,16:47:00,5,New York
Porter Airlines,PD291,Embraer E190,16:43:00,16:47:00,6,New York
Porter Airlines,PD626,ATR 72,16:47:00,16:48:00,3,Boston
Porter Airlines,PD277,ATR 72,16:46:00,16:48:00,1,Washington
Porter Airlines,PD678,ATR 72,16:45:00,16:49:00,3,Boston
Porter Airlines,PD214,ATR 72,16:47:00,16:49:00,1,Montreal
Porter Airlines,PD948,ATR 72,16:49:00,16:50:00,1,Washington
Porter Airlines,PD336,ATR 72,16:49:00,16:50:00,5,Boston
Air Canada,PD268,Embraer E190,16:48:00,16:51:00,6,Ottawa
WestJet,PD680,ATR 72,16:47:00,16:51:00,3,Ottawa
Porter Airlines,PD402,Embraer E190,16:48:00,16:52:00,2,New York
WestJet,PD274,Embraer E190,16:48:00,16:52:00,6,Chicago
Porter Airlines,PD156,Embraer E190,16:49:00,16:53:00,6,Ottawa
WestJet,PD341,Embraer E190,16:52:00,16:53:00,4,Washington
WestJet,PD291,ATR 72,16:52:00,16:54:00,5,Washington
WestJet,PD932,Embraer E190,16:52:00,16:54:00,4,Washington
Air Canada,PD736,Embraer E190,16:52:00,16:55:00,6,Ottawa
WestJet,PD122,ATR 72,16:51:00,16:55:00,5,Ottawa
Porter Airlines,PD330,Embraer E190,16:53:00,16:56:00,2,Ottawa
Air Canada,PD283,ATR 72,16:55:00,16:56:00,5,Ottawa
Air Canada,PD506,Embraer E190,16:56:00,16:57:00,4,Boston
Air Canada,PD436,Embraer E190,16:55:00,16:57:00,2,New York
WestJet,PD742,Embraer E190,16:56:00,16:58:00,2,New York
Porter Airlines,PD416,Embraer E190,16:57:00,16:58:00,6,Washington
WestJet,PD545,ATR 72,16:55:00,16:59:00,5,Ottawa
Air Canada,PD176,ATR 72,16:55:00,16:59:00,1,Montreal
WestJet,PD601,ATR 72,16:57:00,17:00:00,1,Ottawa
Porter Airlines,PD216,Embraer E190,16:57:00,17:00:00,6,Washington
Air Canada,PD468,ATR 72,16:59:00,17:01:00,1,Washington
Porter Airlines,PD583,ATR 72,16:58:00,17:01:00,5,Washington
Porter Airlines,PD231,ATR 72,17:01:00,17:02:00,1,New York
Porter Airlines,PD625,Embraer E190,16:58:00,17:02:00,6,Boston
Porter Airlines,PD475,Embraer E190,17:01:00,17:03:00,2,Chicago
Air Canada,PD966,ATR 72,17:01:00,17:03:00,1,Montreal
Porter Airlines,PD686,ATR 72,17:01:00,17:04:00,3,Montreal
Porter Airlines,PD865,ATR 72,17:02:00,17:04:00,1,Ottawa
Air Canada,PD893,ATR 72,17:01:00,17:05:00,3,Ottawa
WestJet,PD322,Embraer E190,17:04:00,17:05:00,2,Washington
WestJet,PD549,Embraer E190,17:04:00,17:06:00,4,Montreal
Air Canada,PD991,Embraer E190,17:02:00,17:06:00,6,Montreal
Air Canada,PD277,Embraer E190,17:06:00,17:07:00,6,Ottawa
Air Canada,PD659,ATR 72,17:05:00,17:07:00,5,New York
Porter Airlines,PD822,Embraer E190,17:07:00,17:08:00,4,New York
Porter Airlines,PD804,ATR 72,17:05:00,17:08:00,3,Ottawa
Air Canada,PD665,Embraer E190,17:07:00,17:09:00,2,Chicago
Air Canada,PD464,ATR 72,17:05:00,17:09:00,3,New York
WestJet,PD389,Embraer E190,17:06:00,17:10:00,6,Ottawa
WestJet,PD993,Embraer E190,17:09:00,17:10:00,4,Boston
Porter Airlines,PD107,ATR 72,17:09:00,17:11:00,5,Ottawa
Porter Airlines,PD968,Embraer E190,17:08:00,17:11:00,4,Chicago
Air Canada,PD990,ATR 72,17:08:00,17:12:00,5,Montreal
WestJet,PD609,ATR 72,17:08:00,17:12:00,3,Ottawa
Porter Airlines,PD230,ATR 72,17:12:00,17:13:00,3,Washington
Porter Airlines,PD867,Embraer E190,17:11:00,17:13:00,4,Washington
Porter Airlines,PD516,Embraer E190,17:10:00,17:14:00,2,Chicago
WestJet,PD273,Embraer E190,17:11:00,17:14:00,4,Ottawa
WestJet,PD954,ATR 72,17:13:00,17:15:00,5,Washington
Porter Airlines,PD488,Embraer E190,17:11:00,17:15:00,2,New York
Porter Airlines,PD380,ATR 72,17:15:00,17:16:00,1,Boston
Porter Airlines,PD853,ATR 72,17:12:00,17:16:00,5,New York
WestJet,PD893,ATR 72,17:16:00,17:17:00,5,Chicago
Porter Airlines,PD854,Embraer E190,17:16:00,17:17:00,2,Chicago
Porter Airlines,PD691,ATR 72,17:14:00,17:18:00,1,Ottawa
WestJet,PD805,Embraer E190,17:14:00,17:18:00,4,Washington
Porter Airlines,PD672,ATR 72,17:17:00,17:19:00,1,Montreal
WestJet,PD125,Embraer E190,17:15:00,17:19:00,2,Chicago
Porter Airlines,PD771,ATR 72,17:19:00,17:20:00,5,Washington
Air Canada,PD185,ATR 72,17:18:00,17:20:00,1,Boston
WestJet,PD270,ATR 72,17:18:00,17:21:00,5,Montreal
Air Canada,PD283,Embraer E190,17:17:00,17:21:00,2,Chicago
Air Canada,PD623,ATR 72,17:21:00,17:22:00,1,Montreal
Porter Airlines,PD850,Embraer E190,17:19:00,17:22:00,4,Boston
Air Canada,PD873,Embraer E190,17:19:00,17:23:00,2,Montreal
Air Canada,PD382,Embraer E190,17:19:00,17:23:00,4,Chicago
WestJet,PD256,ATR 72,17:22:00,17:24:00,5,New York
WestJet,PD237,Embraer E190,17:20:00,17:24:00,4,Ottawa
Porter Airlines,PD319,ATR 72,17:23:00,17:25:00,1,Montreal
WestJet,PD531,Embraer E190,17:24:00,17:25:00,6,New York
Porter Airlines,PD616,ATR 72,17:24:00,17:26:00,3,New York
WestJet,PD958,ATR 72,17:22:00,17:26:00,5,Boston
Porter Airlines,PD679,ATR 72,17:25:00,17:27:00,1,Boston
WestJet,PD988,Embraer E190,17:25:00,17:27:00,4,Montreal
WestJet,PD708,ATR 72,17:25:00,17:28:00,3,Washington
WestJet,PD707,Embraer E190,17:25:00,17:28:00,2,Ottawa
Porter Airlines,PD500,Embraer E190,17:27:00,17:29:00,4,Washington
Porter Airlines,PD951,Embraer E190,17:26:00,17:29:00,2,Washington
WestJet,PD928,ATR 72,17:29:00,17:30:00,3,Boston
Porter Airlines,PD146,ATR 72,17:27:00,17:30:00,1,Boston
Air Canada,PD227,Embraer E190,17:28:00,17:31:00,4,Ottawa
WestJet,PD559,Embraer E190,17:28:00,17:31:00,6,New York
Air Canada,PD596,ATR 72,17:29:00,17:32:00,1,Chicago
Air Canada,PD440,ATR 72,17:28:00,17:32:00,5,Montreal
WestJet,PD776,Embraer E190,17:32:00,17:33:00,4,Boston
Air Canada,PD959,Embraer E190,17:32:00,17:33:00,2,Washington
Air Canada,PD150,Embraer E190,17:30:00,17:34:00,6,New York
Porter Airlines,PD135,ATR 72,17:30:00,17:34:00,3,Chicago
WestJet,PD288,ATR 72,17:31:00,17:35:00,3,Ottawa
Porter Airlines,PD110,ATR 72,17:33:00,17:35:00,5,Washington
Air Canada,PD241,ATR 72,17:35:00,17:36:00,5,Montreal
Air Canada,PD716,Embraer E190,17:32:00,17:36:00,6,Boston
Air Canada,PD486,ATR 72,17:34:00,17:37:00,1,New York
WestJet,PD223,Embraer E190,17:33:00,17:37:00,6,Washington
Air Canada,PD744,Embraer E190,17:34:00,17:38:00,6,Boston
Air Canada,PD940,Embraer E190,17:36:00,17:38:00,4,Ottawa
Air Canada,PD787,Embraer E190,17:37:00,17:39:00,6,Chicago
Porter Airlines,PD217,Embraer E190,17:36:00,17:39:00,2,New York
Air Canada,PD598,Embraer E190,17:38:00,17:40:00,4,Boston
Air Canada,PD490,Embraer E190,17:39:00,17:40:00,2,Ottawa
Porter Airlines,PD809,Embraer E190,17:39:00,17:41:00,4,Ottawa
WestJet,PD756,Embraer E190,17:38:00,17:41:00,6,Washington
Air Canada,PD184,ATR 72,17:41:00,17:42:00,1,Montreal
Porter Airlines,PD632,Embraer E190,17:40:00,17:42:00,6,Chicago
Porter Airlines,PD252,ATR 72,17:42:00,17:43:00,3,Montreal
WestJet,PD327,Embraer E190,17:42:00,17:43:00,2,Chicago
Porter Airlines,PD862,Embraer E190,17:42:00,17:44:00,6,Washington
WestJet,PD608,ATR 72,17:41:00,17:44:00,1,Chicago
Porter Airlines,PD334,ATR 72,17:43:00,17:45:00,3,Washington
Air Canada,PD159,Embraer E190,17:41:00,17:45:00,4,Chicago
Air Canada,PD720,ATR 72,17:42:00,17:46:00,1,New York
WestJet,PD486,ATR 72,17:44:00,17:46:00,3,Ottawa
WestJet,PD315,Embraer E190,17:45:00,17:47:00,4,Chicago
Air Canada,PD578,Embraer E190,17:46:00,17:47:00,6,Washington
WestJet,PD896,Embraer E190,17:45:00,17:48:00,4,New York
Porter Airlines,PD838,ATR 72,17:45:00,17:48:00,1,Montreal
WestJet,PD299,ATR 72,17:45:00,17:49:00,5,Ottawa
Air Canada,PD755,ATR 72,17:47:00,17:49:00,1,Chicago
Porter Airlines,PD650,Embraer E190,17:47:00,17:50:00,4,Boston
WestJet,PD978,ATR 72,17:48:00,17:50:00,5,Ottawa
Air Canada,PD872,Embraer E190,17:48:00,17:51:00,6,Washington
Air Canada,PD529,ATR 72,17:47:00,17:51:00,5,Chicago
Air Canada,PD358,ATR 72,17:51:00,17:52:00,3,Chicago
Porter Airlines,PD927,ATR 72,17:51:00,17:52:00,1,Boston
Porter Airlines,PD249,ATR 72,17:52:00,17:53:00,5,New York
WestJet,PD367,Embraer E190,17:52:00,17:53:00,4,Boston
Porter Airlines,PD137,ATR 72,17:51:00,17:54:00,5,Washington
Air Canada,PD339,ATR 72,17:52:00,17:54:00,1,Washington
Air Canada,PD162,ATR 72,17:52:00,17:55:00,1,Washington
WestJet,PD870,ATR 72,17:54:00,17:55:00,3,New York
Porter Airlines,PD692,Embraer E190,17:53:00,17:56:00,6,Ottawa
WestJet,PD605,ATR 72,17:52:00,17:56:00,3,New York
Air Canada,PD755,Embraer E190,17:56:00,17:57:00,6,Chicago
WestJet,PD108,ATR 72,17:55:00,17:57:00,3,Montreal
WestJet,PD866,Embraer E190,17:56:00,17:58:00,4,Montreal
Porter Airlines,PD482,Embraer E190,17:57:00,17:58:00,2,Washington
Porter Airlines,PD209,Embraer E190,17:57:00,17:59:00,4,New York
WestJet,PD340,Embraer E190,17:58:00,17:59:00,6,Ottawa
Porter Airlines,PD647,ATR 72,17:57:00,18:00:00,1,Montreal
WestJet,PD381,Embraer E190,17:57:00,18:00:00,2,Ottawa
Air Canada,PD875,ATR 72,18:00:00,18:01:00,5,Ottawa
Air Canada,PD179,ATR 72,18:00:00,18:01:00,1,New York
WestJet,PD301,Embraer E190,17:59:00,18:02:00,6,New York
Air Canada,PD936,ATR 72,17:58:00,18:02:00,3,Chicago
WestJet,PD456,Embraer E190,18:01:00,18:03:00,4,Chicago
WestJet,PD928,ATR 72,18:02:00,18:03:00,5,Chicago
Air Canada,PD284,ATR 72,18:03:00,18:04:00,3,Boston
Air Canada,PD356,ATR 72,18:02:00,18:04:00,5,Boston
WestJet,PD261,ATR 72,18:01:00,18:05:00,5,Ottawa
Porter Airlines,PD686,Embraer E190,18:01:00,18:05:00,4,Montreal
WestJet,PD957,ATR 72,18:03:00,18:06:00,5,Chicago
Porter Airlines,PD303,Embraer E190,18:04:00,18:06:00,2,New York
Air Canada,PD168,ATR 72,18:04:00,18:07:00,5,Chicago
WestJet,PD764,ATR 72,18:06:00,18:07:00,3,Boston
Air Canada,PD646,Embraer E190,18:05:00,18:08:00,2,Ottawa
WestJet,PD189,ATR 72,18:07:00,18:08:00,3,Chicago
Porter Airlines,PD711,Embraer E190,18:08:00,18:09:00,4,New York
Porter Airlines,PD585,ATR 72,18:07:00,18:09:00,1,Chicago
Air Canada,PD545,Embraer E190,18:09:00,18:10:00,4,Boston
Porter Airlines,PD453,ATR 72,18:08:00,18:10:00,1,Chicago
WestJet,PD868,ATR 72,18:10:00,18:11:00,1,New York
WestJet,PD702,ATR 72,18:10:00,18:11:00,3,Ottawa
WestJet,PD435,Embraer E190,18:10:00,18:12:00,2,Ottawa
WestJet,PD720,ATR 72,18:09:00,18:12:00,5,Chicago
Porter Airlines,PD674,ATR 72,18:11:00,18:13:00,5,Boston
Porter Airlines,PD781,Embraer E190,18:11:00,18:13:00,4,Montreal
WestJet,PD307,Embraer E190,18:11:00,18:14:00,6,Ottawa
Air Canada,PD137,ATR 72,18:12:00,18:14:00,3,New York
WestJet,PD254,Embraer E190,18:11:00,18:15:00,4,Chicago
WestJet,PD502,ATR 72,18:11:00,18:15:00,3,New York
WestJet,PD530,Embraer E190,18:14:00,18:16:00,2,Chicago
Porter Airlines,PD390,Embraer E190,18:12:00,18:16:00,4,Ottawa
Porter Airlines,PD943,Embraer E190,18:16:00,18:17:00,2,Boston
WestJet,PD803,Embraer E190,18:13:00,18:17:00,4,Chicago
Air Canada,PD196,Embraer E190,18:16:00,18:18:00,4,New York
Porter Airlines,PD831,ATR 72,18:16:00,18:18:00,3,Montreal
Porter Airlines,PD617,ATR 72,18:15:00,18:19:00,3,Ottawa
Air Canada,PD384,Embraer E190,18:18:00,18:19:00,4,Montreal
Porter Airlines,PD959,ATR 72,18:17:00,18:20:00,1,Montreal
WestJet,PD402,Embraer E190,18:16:00,18:20:00,4,Ottawa
Porter Airlines,PD724,ATR 72,18:19:00,18:21:00,3,Washington
Air Canada,PD824,ATR 72,18:18:00,18:21:00,5,Ottawa
Air Canada,PD993,Embraer E190,18:21:00,18:22:00,2,Chicago
WestJet,PD307,Embraer E190,18:18:00,18:22:00,6,Montreal
Porter Airlines,PD621,ATR 72,18:19:00,18:23:00,5,New York
Porter Airlines,PD938,Embraer E190,18:19:00,18:23:00,2,Boston
WestJet,PD301,ATR 72,18:23:00,18:24:00,5,Boston
Porter Airlines,PD523,Embraer E190,18:23:00,18:24:00,6,Boston
Air Canada,PD158,Embraer E190,18:23:00,18:25:00,2,Chicago
WestJet,PD217,ATR 72,18:23:00,18:25:00,3,Boston
Porter Airlines,PD545,Embraer E190,18:24:00,18:26:00,2,Montreal
Porter Airlines,PD736,ATR 72,18:22:00,18:26:00,1,Chicago
Porter Airlines,PD748,ATR 72,18:26:00,18:27:00,1,Boston
Air Canada,PD662,ATR 72,18:26:00,18:27:00,3,Washington
WestJet,PD703,Embraer E190,18:24:00,18:28:00,2,Ottawa
Air Canada,PD440,Embraer E190,18:26:00,18:28:00,6,Ottawa
Air Canada,PD535,ATR 72,18:25:00,18:29:00,1,New York
Air Canada,PD158,Embraer E190,18:27:00,18:29:00,4,New York
Porter Airlines,PD944,Embraer E190,18:28:00,18:30:00,6,Chicago
Air Canada,PD861,Embraer E190,18:26:00,18:30:00,2,Washington
WestJet,PD550,ATR 72,18:28:00,18:31:00,3,New York
Porter Airlines,PD291,Embraer E190,18:30:00,18:31:00,6,Chicago
Porter Airlines,PD231,ATR 72,18:29:00,18:32:00,5,New York
Air Canada,PD440,Embraer E190,18:30:00,18:32:00,6,Chicago
Porter Airlines,PD835,ATR 72,18:29:00,18:33:00,3,Ottawa
Air Canada,PD478,Embraer E190,18:32:00,18:33:00,2,Boston
Porter Airlines,PD693,ATR 72,18:30:00,18:34:00,3,Chicago
Air Canada,PD113,ATR 72,18:30:00,18:34:00,5,Chicago
Porter Airlines,PD815,ATR 72,18:31:00,18:35:00,5,Washington
Air Canada,PD845,ATR 72,18:33:00,18:35:00,3,Boston
WestJet,PD744,Embraer E190,18:32:00,18:36:00,4,Boston
WestJet,PD229,Embraer E190,18:34:00,18:36:00,6,Montreal
Air Canada,PD775,ATR 72,18:36:00,18:37:00,3,Boston
WestJet,PD556,Embraer E190,18:36:00,18:37:00,4,Boston
Porter Airlines,PD965,Embraer E190,18:34:00,18:38:00,2,Montreal
Air Canada,PD768,ATR 72,18:35:00,18:38:00,5,Washington
Air Canada,PD547,Embraer E190,18:38:00,18:39:00,4,Boston
WestJet,PD144,Embraer E190,18:36:00,18:39:00,2,New York
Porter Airlines,PD729,ATR 72,18:37:00,18:40:00,1,Montreal
WestJet,PD897,ATR 72,18:36:00,18:40:00,5,Washington
Porter Airlines,PD659,Embraer E190,18:37:00,18:41:00,4,Boston
Air Canada,PD253,Embraer E190,18:37:00,18:41:00,6,Washington
Porter Airlines,PD191,Embraer E190,18:38:00,18:42:00,4,Boston
Air Canada,PD652,Embraer E190,18:38:00,18:42:00,2,Boston
WestJet,PD503,Embraer E190,18:39:00,18:43:00,2,Boston
WestJet,PD575,Embraer E190,18:41:00,18:43:00,4,Ottawa
WestJet,PD465,Embraer E190,18:42:00,18:44:00,2,New York
WestJet,PD213,Embraer E190,18:41:00,18:44:00,6,Chicago
Air Canada,PD665,ATR 72,18:42:00,18:45:00,1,Chicago
WestJet,PD921,Embraer E190,18:41:00,18:45:00,4,New York
WestJet,PD160,Embraer E190,18:45:00,18:46:00,2,New York
WestJet,PD212,ATR 72,18:45:00,18:46:00,5,Washington
WestJet,PD717,ATR 72,18:43:00,18:47:00,5,Chicago
Porter Airlines,PD636,ATR 72,18:43:00,18:47:00,3,Chicago
Porter Airlines,PD950,ATR 72,18:44:00,18:48:00,3,New York
Porter Airlines,PD372,Embraer E190,18:44:00,18:48:00,6,Chicago
Air Canada,PD711,ATR 72,18:45:00,18:49:00,1,Ottawa
WestJet,PD562,Embraer E190,18:46:00,18:49:00,4,Ottawa
Porter Airlines,PD427,Embraer E190,18:46:00,18:50:00,6,Montreal
Air Canada,PD705,Embraer E190,18:49:00,18:50:00,4,New York
Porter Airlines,PD912,ATR 72,18:47:00,18:51:00,5,Boston
Air Canada,PD248,ATR 72,18:48:00,18:51:00,3,Montreal
Air Canada,PD816,ATR 72,18:50:00,18:52:00,3,Washington
Air Canada,PD448,Embraer E190,18:49:00,18:52:00,4,New York
Porter Airlines,PD893,Embraer E190,18:51:00,18:53:00,2,Montreal
Porter Airlines,PD284,ATR 72,18:51:00,18:53:00,1,Boston
WestJet,PD260,ATR 72,18:50:00,18:54:00,3,New York
WestJet,PD400,Embraer E190,18:53:00,18:54:00,6,Washington
Porter Airlines,PD747,Embraer E190,18:52:00,18:55:00,4,Boston
WestJet,PD245,ATR 72,18:52:00,18:55:00,5,Boston
Porter Airlines,PD705,Embraer E190,18:52:00,18:56:00,6,Chicago
WestJet,PD203,Embraer E190,18:54:00,18:56:00,4,Montreal
Air Canada,PD965,ATR 72,18:56:00,18:57:00,3,Chicago
Air Canada,PD583,ATR 72,18:55:00,18:57:00,1,Ottawa
Porter Airlines,PD765,Embraer E190,18:55:00,18:58:00,6,Chicago
Porter Airlines,PD326,Embraer E190,18:57:00,18:58:00,4,Montreal
WestJet,PD784,ATR 72,18:58:00,18:59:00,5,New York
Porter Airlines,PD855,Embraer E190,18:56:00,18:59:00,6,Chicago
WestJet,PD201,ATR 72,18:56:00,19:00:00,1,Montreal
WestJet,PD938,ATR 72,18:56:00,19:00:00,3,Ottawa
WestJet,PD970,Embraer E190,19:00:00,19:01:00,2,Washington
Porter Airlines,PD623,Embraer E190,18:59:00,19:01:00,4,Chicago
Air Canada,PD338,ATR 72,19:01:00,19:02:00,1,Chicago
WestJet,PD557,ATR 72,19:00:00,19:02:00,3,Boston
WestJet,PD942,ATR 72,19:02:00,19:03:00,3,New York
Porter Airlines,PD318,Embraer E190,19:01:00,19:03:00,6,Montreal
WestJet,PD605,Embraer E190,19:00:00,19:04:00,6,Ottawa
Air Canada,PD297,Embraer E190,19:03:00,19:04:00,4,Montreal
Air Canada,PD733,ATR 72,19:03:00,19:05:00,5,Washington
Porter Airlines,PD941,ATR 72,19:01:00,19:05:00,3,Washington
WestJet,PD184,ATR 72,19:03:00,19:06:00,3,New York
Porter Airlines,PD940,Embraer E190,19:03:00,19:06:00,2,Ottawa
Air Canada,PD755,Embraer E190,19:04:00,19:07:00,2,Boston
WestJet,PD908,Embraer E190,19:04:00,19:07:00,6,Chicago
WestJet,PD288,ATR 72,19:07:00,19:08:00,3,Chicago
WestJet,PD235,Embraer E190,19:05:00,19:08:00,4,Chicago
Porter Airlines,PD618,ATR 72,19:05:00,19:09:00,5,Ottawa
Porter Airlines,PD191,ATR 72,19:07:00,19:09:00,1,Boston
Porter Airlines,PD542,ATR 72,19:09:00,19:10:00,3,New York
Porter Airlines,PD701,Embraer E190,19:08:00,19:10:00,4,Ottawa
Air Canada,PD183,ATR 72,19:09:00,19:11:00,5,Washington
Porter Airlines,PD409,Embraer E190,19:07:00,19:11:00,4,Boston
Porter Airlines,PD280,ATR 72,19:09:00,19:12:00,3,Montreal
WestJet,PD227,ATR 72,19:08:00,19:12:00,1,Ottawa
WestJet,PD974,ATR 72,19:11:00,19:13:00,1,Montreal
Porter Airlines,PD426,ATR 72,19:12:00,19:13:00,5,Washington
Porter Airlines,PD394,ATR 72,19:12:00,19:14:00,5,Boston
Air Canada,PD730,ATR 72,19:10:00,19:14:00,3,Chicago
Air Canada,PD795,Embraer E190,19:11:00,19:15:00,2,New York
WestJet,PD681,ATR 72,19:12:00,19:15:00,1,Chicago
WestJet,PD981,Embraer E190,19:15:00,19:16:00,6,Chicago
Porter Airlines,PD985,Embraer E190,19:15:00,19:16:00,4,Ottawa
WestJet,PD535,ATR 72,19:14:00,19:17:00,1,Montreal
WestJet,PD957,Embraer E190,19:16:00,19:17:00,6,Montreal
Porter Airlines,PD751,ATR 72,19:17:00,19:18:00,3,Washington
Air Canada,PD530,Embraer E190,19:17:00,19:18:00,2,Washington
WestJet,PD418,ATR 72,19:17:00,19:19:00,1,Ottawa
Porter Airlines,PD854,ATR 72,19:16:00,19:19:00,3,Montreal
Air Canada,PD224,ATR 72,19:19:00,19:20:00,1,Boston
Porter Airlines,PD488,ATR 72,19:18:00,19:20:00,5,Washington
WestJet,PD711,ATR 72,19:20:00,19:21:00,5,New York
Air Canada,PD682,ATR 72,19:17:00,19:21:00,3,Washington
WestJet,PD374,ATR 72,19:20:00,19:22:00,3,Washington
WestJet,PD655,Embraer E190,19:18:00,19:22:00,6,Ottawa
Air Canada,PD207,Embraer E190,19:20:00,19:23:00,6,New York
WestJet,PD606,ATR 72,19:22:00,19:23:00,5,Boston
Porter Airlines,PD454,ATR 72,19:23:00,19:24:00,5,Boston
Porter Airlines,PD314,Embraer E190,19:23:00,19:24:00,4,Montreal
Porter Airlines,PD795,Embraer E190,19:21:00,19:25:00,2,Washington
Air Canada,PD530,ATR 72,19:22:00,19:25:00,3,Montreal
Air Canada,PD320,ATR 72,19:24:00,19:26:00,1,Chicago
Porter Airlines,PD510,ATR 72,19:24:00,19:26:00,5,New York
Porter Airlines,PD312,Embraer E190,19:25:00,19:27:00,4,Chicago
Air Canada,PD522,Embraer E190,19:26:00,19:27:00,6,New York
Porter Airlines,PD750,Embraer E190,19:24:00,19:28:00,6,Washington
Porter Airlines,PD318,Embraer E190,19:24:00,19:28:00,4,Chicago
Air Canada,PD685,ATR 72,19:28:00,19:29:00,1,New York
Porter Airlines,PD653,Embraer E190,19:25:00,19:29:00,6,Washington
WestJet,PD563,Embraer E190,19:26:00,19:30:00,2,Washington
WestJet,PD331,ATR 72,19:28:00,19:30:00,5,Washington
WestJet,PD918,ATR 72,19:29:00,19:31:00,5,Ottawa
WestJet,PD679,ATR 72,19:29:00,19:31:00,1,Washington
WestJet,PD884,Embraer E190,19:30:00,19:32:00,2,Washington
Porter Airlines,PD291,Embraer E190,19:28:00,19:32:00,4,Chicago
Air Canada,PD642,Embraer E190,19:29:00,19:33:00,4,Chicago
WestJet,PD661,Embraer E190,19:31:00,19:33:00,6,Chicago
Porter Airlines,PD156,Embraer E190,19:30:00,19:34:00,2,Boston
Air Canada,PD818,ATR 72,19:30:00,19:34:00,1,Boston
Air Canada,PD168,ATR 72,19:31:00,19:35:00,1,Ottawa
WestJet,PD516,Embraer E190,19:33:00,19:35:00,6,Boston
Porter Airlines,PD279,ATR 72,19:35:00,19:36:00,3,New York
Air Canada,PD745,Embraer E190,19:33:00,19:36:00,6,Washington
Air Canada,PD789,Embraer E190,19:34:00,19:37:00,4,Ottawa
WestJet,PD220,ATR 72,19:33:00,19:37:00,3,Washington
Air Canada,PD973,Embraer E190,19:36:00,19:38:00,6,Montreal
WestJet,PD277,Embraer E190,19:37:00,19:38:00,2,Boston
Air Canada,PD462,ATR 72,19:36:00,19:39:00,5,Chicago
WestJet,PD630,Embraer E190,19:35:00,19:39:00,2,Chicago
WestJet,PD975,Embraer E190,19:37:00,19:40:00,2,Washington
Air Canada,PD422,Embraer E190,19:36:00,19:40:00,4,New York
WestJet,PD931,Embraer E190,19:39:00,19:41:00,4,Ottawa
Air Canada,PD987,ATR 72,19:39:00,19:41:00,1,New York
Air Canada,PD548,Embraer E190,19:40:00,19:42:00,6,Montreal
